order_id,customer_id,product_id,quantity,price,order_date,weather,temp,humidity
4394,2,32,1,55.19,2022-06-08,Clouds,283.28,80
8028,2,46,6,46.24,2023-03-02,Clouds,283.28,80
8078,6,34,3,56.94,2023-02-23,Clear,238.3,50
7902,6,44,10,55.25,2023-04-13,Clear,238.3,50
6648,6,47,4,41.7,2022-11-05,Clear,238.3,50
1747,6,10,9,34.54,2022-06-23,Clear,238.3,50
7232,6,31,1,47.4,2023-03-24,Clear,238.3,50
8282,6,25,2,34.14,2023-03-14,Clear,238.3,50
1357,6,18,10,44.32,2023-03-16,Clear,238.3,50
2422,6,9,6,15.26,2022-08-04,Clear,238.3,50
7538,6,18,7,34.05,2023-02-18,Clear,238.3,50
8886,6,48,9,43.14,2023-02-19,Clear,238.3,50
1338,6,49,5,39.71,2022-12-26,Clear,238.3,50
2626,6,12,9,51.36,2023-03-11,Clear,238.3,50
7928,6,47,7,19.11,2022-06-14,Clear,238.3,50
7346,6,34,1,56.78,2023-01-26,Clear,238.3,50
2794,6,8,6,36.03,2023-02-27,Clear,238.3,50
1439,6,17,5,26.48,2022-07-19,Clear,238.3,50
9486,6,14,9,67.52,2022-09-05,Clear,238.3,50
5518,6,21,6,84.06,2022-12-18,Clear,238.3,50
2991,6,25,7,71.18,2023-01-22,Clear,238.3,50
6858,6,32,5,73.85,2022-10-10,Clear,238.3,50
6643,6,34,5,16.68,2023-02-22,Clear,238.3,50
4272,6,49,10,39.29,2023-04-13,Clear,238.3,50
5894,6,21,7,89.17,2022-08-09,Clear,238.3,50
5389,6,8,4,92.49,2022-08-11,Clear,238.3,50
6225,6,15,1,98.59,2022-07-22,Clear,238.3,50
1776,6,1,5,92.7,2022-07-23,Clear,238.3,50
6824,6,15,5,85.66,2022-10-19,Clear,238.3,50
1625,6,19,7,44.66,2022-06-27,Clear,238.3,50
2335,6,23,8,33.63,2022-06-10,Clear,238.3,50
7064,6,33,5,68.88,2022-10-01,Clear,238.3,50
2810,6,24,10,91.91,2023-02-14,Clear,238.3,50
2299,6,44,4,31.51,2022-10-26,Clear,238.3,50
7181,6,1,3,20.48,2023-02-11,Clear,238.3,50
1762,6,3,7,81.1,2022-12-03,Clear,238.3,50
6160,6,4,5,37.72,2023-03-05,Clear,238.3,50
8902,6,47,7,76.91,2023-03-27,Clear,238.3,50
3413,6,37,2,55.42,2022-09-02,Clear,238.3,50
6458,6,15,10,96.48,2022-10-03,Clear,238.3,50
3013,6,16,1,98.99,2022-12-16,Clear,238.3,50
4585,6,24,3,95.86,2022-09-07,Clear,238.3,50
5225,6,28,4,69.92,2023-03-04,Clear,238.3,50
2872,6,26,10,47.37,2023-01-28,Clear,238.3,50
3649,6,32,4,15.14,2022-09-19,Clear,238.3,50
4162,6,13,7,57.12,2022-06-17,Clear,238.3,50
6294,6,44,2,96.64,2023-01-10,Clear,238.3,50
8376,6,23,7,63.02,2023-05-13,Clear,238.3,50
4462,6,46,1,95.86,2022-10-06,Clear,238.3,50
8883,6,30,10,37.9,2023-01-05,Clear,238.3,50
3987,6,4,6,44.27,2022-12-21,Clear,238.3,50
5861,6,2,2,24.36,2023-03-02,Clear,238.3,50
4790,6,44,1,28.52,2023-05-10,Clear,238.3,50
1129,6,37,8,97.86,2022-10-08,Clear,238.3,50
2172,6,5,8,32.57,2022-11-27,Clear,238.3,50
9359,6,1,5,33.53,2022-10-14,Clear,238.3,50
4783,6,11,5,71.55,2023-01-25,Clear,238.3,50
9386,6,28,7,71.63,2022-07-18,Clear,238.3,50
2701,6,4,8,47.64,2022-07-16,Clear,238.3,50
9036,6,23,7,91.73,2022-08-07,Clear,238.3,50
3627,6,49,4,35.26,2022-12-25,Clear,238.3,50
5906,6,15,10,59.53,2023-03-02,Clear,238.3,50
2664,6,10,6,96.99,2022-12-05,Clear,238.3,50
7194,6,46,7,91.99,2023-02-10,Clear,238.3,50
1881,6,45,9,25.37,2022-11-01,Clear,238.3,50
2200,6,41,1,56.66,2023-05-20,Clear,238.3,50
4587,6,7,4,49.79,2022-08-03,Clear,238.3,50
4753,6,13,8,44.2,2022-10-29,Clear,238.3,50
8997,6,24,3,42.28,2022-08-24,Clear,238.3,50
5788,6,39,4,76.75,2022-06-09,Clear,238.3,50
1623,6,27,1,96.85,2022-09-26,Clear,238.3,50
4005,6,39,6,43.55,2022-07-27,Clear,238.3,50
2300,6,16,1,80.31,2023-04-26,Clear,238.3,50
4858,6,50,6,29.5,2022-07-31,Clear,238.3,50
6589,6,39,6,89.47,2023-03-17,Clear,238.3,50
5710,6,33,10,21.43,2022-09-27,Clear,238.3,50
4256,6,7,8,98.0,2022-11-08,Clear,238.3,50
9160,6,40,4,25.98,2022-11-21,Clear,238.3,50
4843,6,21,5,56.16,2022-09-03,Clear,238.3,50
5458,6,6,4,35.18,2023-04-08,Clear,238.3,50
5461,6,11,4,96.2,2023-03-22,Clear,238.3,50
1960,6,13,1,90.53,2022-06-29,Clear,238.3,50
5595,6,29,6,66.72,2023-04-12,Clear,238.3,50
8570,6,41,10,13.12,2022-10-02,Clear,238.3,50
6586,6,29,9,54.49,2022-09-07,Clear,238.3,50
6579,6,45,5,57.4,2022-08-14,Clear,238.3,50
2340,6,22,5,27.94,2023-01-28,Clear,238.3,50
3445,6,44,6,85.29,2022-11-23,Clear,238.3,50
7398,6,28,7,40.22,2022-09-03,Clear,238.3,50
1645,6,13,8,66.47,2023-03-12,Clear,238.3,50
7484,6,27,7,73.8,2022-06-29,Clear,238.3,50
7875,6,6,9,22.58,2023-02-07,Clear,238.3,50
7313,6,32,6,52.85,2023-02-21,Clear,238.3,50
9985,6,2,10,24.47,2023-02-21,Clear,238.3,50
7971,6,11,9,82.94,2022-11-01,Clear,238.3,50
9182,6,38,6,18.15,2023-04-22,Clear,238.3,50
7967,6,34,10,14.44,2022-07-26,Clear,238.3,50
8308,6,16,1,61.38,2023-03-04,Clear,238.3,50
